TaxpayerId,FullName,INN,TotalIncome,TotalTransactions,TotalTax
6410,Дорофеева Фотий Владленович,100000006409,1448405.2,729.42175,86781.71
6411,Дорофеева Милован Богдановна,100000006410,973457.1,504.01337,59011.918
6412,Самойлов Павел Рудольфовна,100000006411,1641717.0,804.0567,99892.164
6413,Соловьев Полина Еремеевич,100000006412,1747516.5,870.6457,99628.24
6414,Кузьмина Октябрина Эдгардович,100000006413,948180.6,476.06577,56089.438
6415,Воронов Назар Антоновна,100000006414,1082811.6,510.2866,62049.324
6416,Белоусов Наркис Вячеславовна,100000006415,1562359.0,777.4769,98628.14
6417,Русакова Владилен Богданович,100000006416,886574.9,440.86853,54724.227
6418,Вишняков Ерофей Гордеевич,100000006417,1762282.6,856.1223,101821.47
6419,Поляков Филимон Ермолаевич,100000006418,1859301.4,910.85156,112316.95
6420,Ефимов Гордей Святославовна,100000006419,2010411.6,1006.7843,114168.05
6421,Савина Нина Трифонович,100000006420,2557255.8,1262.4371,165268.97
6422,Ильина Осип Ильич,100000006421,1018115.75,515.51874,62054.652
6423,Назарова Ерофей Федосеевич,100000006422,2533353.2,1254.4373,160770.34
6424,Шарапова Эммануил Елисеевич,100000006423,1533619.1,772.1959,89666.74
6425,Кабанов Ульяна Иосипович,100000006424,1729805.6,860.5001,101221.96
6426,Боброва Вацлав Кирилловна,100000006425,2706129.5,1320.1287,156750.64
6427,Вишнякова Жанна Евгеньевна,100000006426,1675234.0,839.9701,99837.305
6428,Хохлова Александра Жоресович,100000006427,1381878.8,680.77783,79841.266
6429,Новикова Терентий Алексеевна,100000006428,1610788.0,809.9149,93885.58
6430,Шаров Зиновий Трофимович,100000006429,931781.9,482.49496,57410.01
6431,Попова Регина Фомич,100000006430,948085.6,477.47205,58550.688
6432,Дроздов Радим Владиленович,100000006431,1549363.2,777.2915,89309.4
6433,Уварова Демьян Трифонович,100000006432,1074168.8,539.88885,64519.15
6434,Игнатьев Авдей Алексеевна,100000006433,947715.25,473.43213,58885.703
6435,Федосеева Марк Рудольфовна,100000006434,824932.6,419.69684,51209.176
6436,Гущин Валерия Всеволодович,100000006435,1657851.9,841.3122,100793.48
6437,Колесникова Валерьян Теймуразович,100000006436,1952095.6,957.7134,113358.33
6438,Герасимова Валентина Федосеевич,100000006437,1202572.2,619.96436,74280.56
6439,Лыткина Панкрат Фадеевич,100000006438,2225268.5,1088.4491,128692.77
6440,Мельников Александра Аксёнович,100000006439,1189177.6,619.4624,72649.48
6441,Осипова Захар Викентьевич,100000006440,1969966.6,985.3592,119602.4
6442,Николаева Якуб Юлианович,100000006441,1031030.2,519.9494,61098.86
6443,Сорокин Эммануил Борисовна,100000006442,1067666.6,527.772,64873.176
6444,Мартынова Осип Адамович,100000006443,1698362.6,854.31836,101146.57
6445,Кулагин Юлиан Денисович,100000006444,1670543.1,829.8328,102624.35
6446,Миронов Филарет Даниловна,100000006445,2354199.0,1164.286,148216.72
6447,Фокин Елизавета Бенедиктович,100000006446,973457.1,504.01337,59011.918
6448,Гущина Моисей Адамович,100000006447,1017621.1,511.73477,58443.414
6449,Панфилова Эмиль Тимофеевна,100000006448,957976.2,466.28915,59068.516
6450,Суханова Никита Афанасьевна,100000006449,1109359.9,569.7837,67913.27
6451,Соловьева Евдоким Владиславович,100000006450,1076198.0,539.8539,62545.598
6452,Фомичев Модест Наумовна,100000006451,1571116.6,796.0256,91067.94
6453,Мамонтова Изяслав Всеволодович,100000006452,902941.56,447.58264,53307.55
6454,Фокин Лукия Германович,100000006453,1276531.1,630.656,76923.7
6455,Юдин Влас Ерофеевич,100000006454,891889.4,455.1693,54889.38
6456,Титов Амвросий Гертрудович,100000006455,1391853.5,670.87665,81393.02
6457,Борисова Роман Фокич,100000006456,1415254.5,734.1929,84102.0
6458,Емельянов Елизавета Викторовна,100000006457,2166971.0,1093.926,125217.2
6459,Белозеров Иларион Тимуровна,100000006458,1221143.4,609.269,72299.84
6460,Казаков Роман Юлианович,100000006459,1180754.1,584.78735,68324.67
6461,Тимофеева Венедикт Феликсовна,100000006460,1134342.8,564.8697,66260.46
6462,Жукова Максимильян Владиленович,100000006461,2499910.0,1256.3989,148246.5
6463,Емельянов Роман Ниловна,100000006462,1316714.4,664.1409,78207.79
6464,Блохина Архип Абрамович,100000006463,2363380.5,1175.6699,137798.39
6465,Галкина Амос Леонидовна,100000006464,1238782.2,612.58844,70636.266
6466,Мельникова Орест Александровна,100000006465,963987.2,497.2539,58773.977
6467,Субботин Никандр Артёмович,100000006466,948085.6,477.47205,58550.688
6468,Сафонова Панкратий Дорофеевич,100000006467,1195503.8,621.1883,70798.28
6469,Вишнякова Людмила Антоновна,100000006468,1028483.25,507.52753,60058.09
6470,Журавлев Людмила Степановна,100000006469,1629948.5,813.8033,95919.98
6471,Фролова Анжелика Алексеевна,100000006470,902941.56,447.58264,53307.55
6472,Савельева Аким Феоктистович,100000006471,1117592.8,552.42993,66822.805
6473,Силин Марфа Ануфриевич,100000006472,1842444.9,902.17255,108356.32
6474,Логинов Никон Яковлевна,100000006473,1772644.8,883.92316,110505.56
6475,Агафонова Марфа Святославовна,100000006474,1753044.0,887.3629,107958.86
6476,Федоров Михаил Трифонович,100000006475,1192909.6,587.23267,72748.34
6477,Панова Сократ Дмитриевна,100000006476,1545272.4,766.56775,88868.59
6478,Маркова Потап Федотович,100000006477,1197487.2,600.35895,71080.336
6479,Моисеева Владилен Бориславович,100000006478,1772644.8,883.92316,110560.45
6480,Калинин Каллистрат Романовна,100000006479,2581551.5,1269.9326,155437.28
6481,Муравьева Фока Рубеновна,100000006480,1645317.0,826.98004,100295.055
6482,Кошелева Вениамин Ниловна,100000006481,2104083.5,1045.892,132577.11
6483,Ширяев Михей Фадеевич,100000006482,1679657.9,860.89325,96126.5
6484,Ширяева Мартьян Викторович,100000006483,1081177.6,540.1645,64221.887
6485,Якушева Илья Тимуровна,100000006484,812041.8,405.6707,50075.8
6486,Меркушев Епифан Евсеевич,100000006485,898475.75,445.93408,52999.27
6487,Григорьев Максим Ефимовна,100000006486,1076198.0,539.8539,62545.598
6488,Тихонова Афанасий Фокич,100000006487,1604756.4,814.4,92766.2
6489,Бирюкова Лора Эдгардович,100000006488,902941.56,447.58264,53307.55
6490,Лобанова Иннокентий Руслановна,100000006489,1657851.9,840.5437,100793.48
6491,Галкин Мефодий Ерофеевич,100000006490,1849436.8,924.9274,107027.55
6492,Власова Прокл Игнатович,100000006491,1668725.8,819.1463,97007.03
6493,Моисеева Радим Михайловна,100000006492,1210005.4,625.95514,73750.76
6494,Михеев Ферапонт Елизарович,100000006493,1471927.1,748.9032,90424.09
6495,Соболева Анатолий Романовна,100000006494,1391373.5,694.68463,82802.38
6496,Матвеев Гедеон Александровна,100000006495,1067666.6,527.772,64946.01
6497,Игнатьев Александр Гурьевич,100000006496,1530325.0,765.9265,91304.54
6498,Шарова Моисей Богдановна,100000006497,2126783.0,1046.9976,126168.61
6499,Владимиров Любовь Ермолаевич,100000006498,2095004.2,1035.9362,123537.75
6500,Горбачев Людмила Владиленович,100000006499,2103997.8,1045.3658,132252.61
6501,Яковлева Алевтина Ефремович,100000006500,946167.06,479.8654,59521.598
6502,Селиверстов Любовь Феоктистович,100000006501,1223006.2,589.63837,71740.83
6503,Фомина Куприян Витальевич,100000006502,1383369.0,696.0954,83649.48
6504,Панфилова Ираида Валерьянович,100000006503,803958.5,401.58655,49335.72
6505,Анисимов Ювеналий Ермолаевич,100000006504,926910.6,465.5171,55304.17
6506,Гришина Нестор Дмитриевич,100000006505,947715.25,473.43213,58885.703
6507,Петухова Зосима Аксёнович,100000006506,849376.5,416.1892,50686.492
6508,Владимирова Еремей Владимировна,100000006507,1377201.0,669.2437,79924.78
6509,Кошелев Гедеон Владимировна,100000006508,1560310.5,782.661,92302.375
6510,Козлов Исидор Иосифович,100000006509,1180754.1,584.78735,68324.67
6511,Абрамова Симон Петровна,100000006510,1415254.5,734.1929,84102.0
6512,Фадеева Софрон Трофимович,100000006511,2014167.9,984.73376,120710.39
6513,Пестов Ян Власович,100000006512,1221143.4,609.269,72299.84
